tenure,MonthlyCharges,TotalCharges,gender_1,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0.06430268518835193,-0.019884705500347457,-0.07809037581666006,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1.082901717096109,-1.322910085587596,-0.3409498675234245,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1.5310852911355222,-1.3179240190821602,-0.21757179290812292,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
-0.9950403079957154,0.048258203407276413,-0.7662766432533777,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1.5310852911355222,1.228293943027106,2.1115230134761753,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0.02355872391204165,1.0305133049781485,0.33241250108592274,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
-1.2802480369298874,-1.2946557087234591,-0.9959588375845989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.5718292524118322,1.143530812434696,2.1752525428099156,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
-0.8320644628904743,0.8809313098150715,-0.5244838530051532,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
-0.8728084241667845,-1.000477784902741,-0.8381460813182182,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1.1987601143772668,-1.1833002234353907,-0.9639065682450614,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.2802480369298874,-0.6763834620494076,-0.9877527507337333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.18653456901728277,-1.495760391109374,-0.7007161859394718,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
-0.6690886177852331,0.8061403122335331,-0.3682593716131337,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
-1.2802480369298874,-0.6564391960276642,-0.9874880382546729,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-1.1987601143772668,0.6814886495976356,-0.8905370927988799,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1.4495973685829016,0.526920587929123,1.3442538929202272,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
-0.9542963467194051,0.7130670707987297,-0.6674285916976535,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
-1.1580161531009565,0.3191678168692938,-0.8720954567576871,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.1457906077409725,-1.477478147256109,-0.7003632359673916,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
-0.8320644628904743,-0.2708500529406212,-0.7184519220365043,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.5468567339563023,1.3363253839782172,-0.1217899942348458,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
-0.3431369275747509,-0.5018711343591511,-0.49214481181330055,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
-0.8728084241667845,-1.4741541029191516,-0.8967137173102843,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
-1.076528230548336,1.4992035564891233,-0.7120105850460398,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0.8791819107145575,-1.3245721077560746,-0.4052529405617946,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9199258719908678,-0.34065498401672384,0.30662509375080976,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
-0.9950403079957154,-0.5068572008645872,-0.8337783254137251,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.9135523854430948,-0.15284647897863812,-0.7587543969734175,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.8384379494382472,-1.5206907236365534,-0.5703894087488404,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0.3087664528462136,0.5452028317823878,0.44515795779230694,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0.512486259227765,-0.07473143706014254,0.22639515322231832,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
0.6754621043330061,0.9590463517335676,0.9868699868157216,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
1.0421577558197987,-0.30907656281562973,0.38983304966872806,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
1.1236456783724194,-0.5002091121906725,0.3468393311947028,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-0.5876006952326126,1.0089070167879266,-0.2220719050521461,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0.6754621043330061,0.5501888982878235,0.7842546434684047,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
-1.1172721918246462,-1.2929936865549807,-0.9478032257689001,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
-1.2802480369298874,0.8410427777715843,-0.967612542951904,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-0.6690886177852331,-1.485788258098502,-0.8668012071764833,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
-1.1580161531009565,0.5319066544345585,-0.860690760784844,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.6125732136881425,0.8277466004237555,1.8995986146152417,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.06430268518835193,-1.499084435446331,-0.7092972821356729,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.38388088885106114,1.1451928346031743,-0.04275125986212532,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
-0.22090504374582004,-0.33400689534280925,-0.3410381050164446,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.42462485012737144,-0.4553345136417494,-0.46342350783527037,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
-0.09867315991688919,0.6765025830921999,0.12026750849243902,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0.6754621043330061,0.4820459893801996,0.7143484896232606,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
-1.2802480369298874,0.3790006149345245,-0.9737450487167985,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.3023929662984406,0.5634850756356528,-0.11228240436193415,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.26164900502213034,-1.4808021915930663,-0.7894389851711441,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
-0.13941712119319946,1.1302346350868666,0.23109379972563665,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
-0.13941712119319946,-1.509056568457203,-0.7628353810255954,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0.4717422979514547,0.6648684279128493,0.5925366305090651,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
-0.6690886177852331,-1.485788258098502,-0.8767058657679853,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1.6125732136881425,0.5934014746682683,1.604179487984075,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
-0.9542963467194051,0.20615030941274656,-0.7106429039042288,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.2802480369298874,-1.4625199477398012,-0.9981868342833554,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1.3273654847539706,0.95572230739661,1.670313489002611,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
-0.9135523854430948,0.48038396721172105,-0.6572592206270914,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-1.2802480369298874,-1.4874502802669807,-0.9985177248821806,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.3431369275747509,-0.8026971468537838,-0.5956032723793231,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
-1.0357842692720256,-0.5035331565276299,-0.8725587035960424,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
-1.2395040756535771,0.5235965435921655,-0.9261409212324749,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.2051336009250397,-1.4675060142452372,-0.46979866670596987,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
-0.6283446565089229,0.9224818640270374,-0.3389204051839631,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-0.09867315991688919,1.183419344478183,0.28807316084334167,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.7569500268856267,-1.3312201964299892,-0.46267348914459994,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
-0.5876006952326126,0.32913994988016554,-0.43620224123858137,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-1.1172721918246462,0.8310706447607126,-0.7856227135980264,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1.24587756220135,1.477597268298901,2.010976390179815,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
-1.2395040756535771,-0.6497911073537496,-0.9746274236469991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.9606698332671781,0.13135931183120808,0.6759431207862787,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.7505765403378537,0.5069763219073791,-0.5166307161263678,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
-1.2802480369298874,0.17124784387469535,-0.9765024703736753,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.18016108246950976,-0.17445276716886055,-0.2809704316430374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.8320644628904743,-1.4741541029191516,-0.8947063143440779,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1.4495973685829016,1.5291199555217385,2.325190102824256,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
-0.791320501614164,-0.6913416615657154,-0.7164665784435529,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.6125732136881425,1.1102903690651231,2.087963602839819,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
-0.506112772679992,-1.5057325241202457,-0.8294988070022521,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1.4088534073065913,0.3424361272279943,1.2270083240698202,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1.5718292524118322,-1.499084435446331,-0.3827082610951688,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
-0.8728084241667845,0.5219345214236869,-0.6116624961089744,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.7098325790615434,0.13966942267360125,-0.5684702432756541,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6283446565089229,1.3911721155380123,-0.26965397316321454,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
-0.9950403079957154,0.1629377330323022,-0.7546292941747297,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.5718292524118322,0.14631751134751586,1.1908530113048499,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.5310852911355222,-1.4874502802669807,-0.407238284154746,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
-1.2395040756535771,-1.4891123024354593,-0.9905984098836301,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0.4309983366751445,-1.0237460952614421,-0.34322198296869116,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.6125732136881425,1.703632283211995,2.7007729918641488,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1.4495973685829016,0.4022689252932255,1.2087211036414123,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
-0.3431369275747509,-1.4924363467724167,-0.7719900209264268,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1.6125732136881425,1.3080710071140806,2.214650583443373,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
1.4903413298592119,-1.495760391109374,-0.37339920558155226,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0.8384379494382472,1.1535029454455674,1.3857475740129115,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
-1.2802480369298874,-0.6547771738591854,-0.987465978881418,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.9135523854430948,0.6914607826085073,-0.6483031150855552,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0.4309983366751445,0.8792692876465931,0.7634747138621801,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
1.4495973685829016,0.776223913200918,1.7052555362385555,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0.5532302205040753,-1.3245721077560746,-0.4929830679969911,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
-0.9950403079957154,1.1900674331520973,-0.6458545246542483,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
-0.5876006952326126,-1.304627841734331,-0.8009539780102621,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.2051336009250397,0.31584377253233625,1.065357236857067,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
-0.38388088885106114,0.2975615286790714,-0.2323736323622384,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
-0.8320644628904743,0.6765025830921999,-0.575418945850984,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
-0.9135523854430948,-1.494098368940895,-0.9221922934198271,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
-0.42462485012737144,1.002258928114012,-0.06198703334049877,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0.9199258719908678,0.4321853243258406,0.900044293683981,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
-1.2802480369298874,-1.4591959034028439,-0.9981427155368454,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-1.2802480369298874,0.6582203392389346,-0.9700390740099558,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1.082901717096109,0.6033736076791401,1.15584478594914,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
0.512486259227765,1.1983775439944904,1.0838650510180248,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
0.8384379494382472,1.5191478225108668,1.5671859190354138,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
-0.9542963467194051,0.02665191521705399,-0.7456070105134284,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1
-1.2395040756535771,0.2593350188040626,-0.9392883076924641,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-1.1172721918246462,0.5967255190052254,-0.8230574700117876,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0.5939741817803856,1.128572612918388,0.9928480769678308,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
-0.22090504374582004,0.6332900067117551,0.011867748317292863,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.3902543753988342,1.1368827237607813,0.8890587258029831,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
-1.2802480369298874,-1.4824642137615447,-0.9984515467624158,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0.4309983366751445,0.8593250216248496,0.7054585622014895,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
0.7569500268856267,0.9590463517335676,1.1276087881827204,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
1.5718292524118322,1.3396494283151743,2.322763571766204,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
0.10504664646466222,-1.5024084797832884,-0.7042898044067843,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
-0.18016108246950976,1.0571056596738067,0.17693803838457367,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-0.26164900502213034,0.3374500607225587,-0.1978065944716291,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.05792919864057891,0.8194364895813623,0.2313364528314419,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.791320501614164,-0.648129085185271,-0.7742180176251834,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
-0.42462485012737144,-0.3207107179949802,-0.48100482831951774,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
-0.3023929662984406,1.3679038051793113,0.1640994831501547,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
-0.7505765403378537,-0.16614265632646738,-0.6434500529694517,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1.6125732136881425,1.3612557165053967,2.3588306470381544,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0.7569500268856267,-1.3578125511256471,-0.4707251603826806,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
-1.2802480369298874,-1.5140426349626388,-0.998870674854261,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
-0.13941712119319946,-1.4675060142452372,-0.7184519220365043,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1.5718292524118322,1.635489374304371,2.599741062356178,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
-0.3431369275747509,1.1468548567716528,0.0653176097141954,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0.18653456901728277,0.24271479711927632,0.16548922366522073,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
0.9199258719908678,0.8510149107824564,1.2423175291088007,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1.6125732136881425,1.7468448595924393,2.714604218895044,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0.22727853029359305,1.0039209502824906,0.5833819906082337,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
-1.0357842692720256,-0.17611478933733907,-0.8238516074489681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
-0.26164900502213034,0.5701331643095673,-0.09408342142654628,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5939741817803856,-1.259753243185408,-0.4555041928367199,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1.2051336009250397,-1.4791401694245876,-0.4355184006676758,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.0357842692720256,-0.48192686833740767,-0.850697864700322,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.18653456901728277,0.7978302013911399,0.46644525298339684,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1.6125732136881425,0.978990617755311,2.0146603055134027,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
-0.9950403079957154,0.3224918612062509,-0.7397612766008492,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.24587756220135,0.3623803932497382,1.0559378844771752,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
0.5939741817803856,-1.4708300585821945,-0.5901325478120792,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1.4088534073065913,-1.327896152093032,-0.3087431825711019,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1.4495973685829016,0.7994922235596185,1.6983068336632257,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
-0.09867315991688919,-0.5317875333917667,-0.3293686965645414,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.8384379494382472,-0.3722334052178177,0.26290341595936895,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
-1.2802480369298874,0.47705992287476395,-0.9724435456947523,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.4309983366751445,1.323029206630388,1.0926226222002662,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
-0.506112772679992,-0.4918990013482794,-0.5648304466885765,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.1580161531009565,-1.4924363467724167,-0.9735465143575032,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0.7162060656093164,-0.6647493068700573,-0.023140477038416648,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1.1236456783724194,0.23108064193992606,0.9226330918971168,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
0.4717422979514547,-1.472492080750673,-0.6257143168724193,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
-1.2395040756535771,1.0072449946194475,-0.9278394929731111,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0
-0.9135523854430948,-0.2675260086036639,-0.7853359417457112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
